[2025-04-22 22:18:43] This is codeql database index-files --include-extension=.properties --size-limit=5m --language properties -- F:\Main-Sec\codeAudit\codeql\databases\WebGoat
[2025-04-22 22:18:43] Log file was started late.
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\src\main...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\src\main\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\src\main\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\src\main\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\src\main\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\src\main\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\src\main\resources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\src\main\resources\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\src\main\resources\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\src\main\resources\images...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\src\main\resources\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\src\main\resources\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\src\main\resources\templates...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\classes...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\classes\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\classes\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\classes\images...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\classes\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\classes\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\classes\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\classes\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\classes\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\classes\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\classes\templates...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\generated-sources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\generated-sources\annotations...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\maven-status...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\maven-status\maven-compiler-plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\maven-status\maven-compiler-plugin\compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\target\maven-status\maven-compiler-plugin\compile\default-compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main\resources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main\resources\css...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main\resources\csv...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main\resources\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main\resources\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main\resources\images...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main\resources\js...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main\resources\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\main\resources\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\test...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\test\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\test\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\test\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\test\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\src\test\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\classes...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\classes\css...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\classes\csv...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\classes\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\classes\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\classes\images...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\classes\js...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\classes\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\classes\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\classes\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\classes\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\classes\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\classes\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\generated-sources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\generated-sources\annotations...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\maven-status...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\maven-status\maven-compiler-plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\maven-status\maven-compiler-plugin\compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\xxe\target\maven-status\maven-compiler-plugin\compile\default-compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\src...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\src\main...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\src\main\docker_rpi3...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\src\main\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\src\main\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\src\main\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\src\main\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\target...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\target\classes...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\target\classes\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\target\classes\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\target\classes\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\target\generated-sources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\target\generated-sources\annotations...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\target\maven-status...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\target\maven-status\maven-compiler-plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\target\maven-status\maven-compiler-plugin\compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-server\target\maven-status\maven-compiler-plugin\compile\default-compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main\java\org\owasp\webwolf...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main\java\org\owasp\webwolf\mailbox...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main\java\org\owasp\webwolf\requests...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main\java\org\owasp\webwolf\user...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main\resources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main\resources\static...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main\resources\static\css...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main\resources\static\images...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main\resources\static\js...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main\resources\templates...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\src\main\resources\templates\fragments...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\classes...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\classes\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\classes\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\classes\org\owasp\webwolf...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\classes\org\owasp\webwolf\mailbox...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\classes\org\owasp\webwolf\requests...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\classes\org\owasp\webwolf\user...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\classes\static...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\classes\static\css...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\classes\static\images...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\classes\static\js...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\classes\templates...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\classes\templates\fragments...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\generated-sources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\generated-sources\annotations...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\maven-status...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\maven-status\maven-compiler-plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\maven-status\maven-compiler-plugin\compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webwolf\target\maven-status\maven-compiler-plugin\compile\default-compile...
[2025-04-22 22:18:44] Plumbing command codeql resolve files completed:
                      [
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-container\\src\\main\\resources\\application.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-container\\src\\main\\resources\\i18n\\messages.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-container\\src\\main\\resources\\i18n\\messages_de.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-container\\src\\main\\resources\\i18n\\messages_fr.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-container\\src\\main\\resources\\i18n\\messages_nl.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-container\\src\\main\\resources\\i18n\\messages_ru.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-container\\src\\test\\resources\\application-test.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-container\\target\\classes\\application.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-container\\target\\classes\\i18n\\messages.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-container\\target\\classes\\i18n\\messages_de.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-container\\target\\classes\\i18n\\messages_fr.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-container\\target\\classes\\i18n\\messages_nl.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-container\\target\\classes\\i18n\\messages_ru.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\auth-bypass\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\auth-bypass\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\bypass-restrictions\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\bypass-restrictions\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\challenge\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\challenge\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\client-side-filtering\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\client-side-filtering\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\command-injection\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\cross-site-scripting\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\cross-site-scripting\\src\\main\\resources\\i18n\\WebGoatLabels_de.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\cross-site-scripting\\src\\main\\resources\\i18n\\WebGoatLabels_fr.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\cross-site-scripting\\src\\main\\resources\\i18n\\WebGoatLabels_ru.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\cross-site-scripting\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\cross-site-scripting\\target\\classes\\i18n\\WebGoatLabels_de.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\cross-site-scripting\\target\\classes\\i18n\\WebGoatLabels_fr.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\cross-site-scripting\\target\\classes\\i18n\\WebGoatLabels_ru.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\csrf\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\csrf\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\csrf\\webgoat-lesson-template\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\html-tampering\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\html-tampering\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\http-basics\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\http-basics\\src\\main\\resources\\i18n\\WebGoatLabels_de.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\http-basics\\src\\main\\resources\\i18n\\WebGoatLabels_fr.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\http-basics\\src\\main\\resources\\i18n\\WebGoatLabels_nl.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\http-basics\\src\\main\\resources\\i18n\\WebGoatLabels_ru.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\http-basics\\target\\classes\\i18n\\WebGoatLabels.properties",
